MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,LBase_P2P,LBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
26,35,4,200,2.741394043,46.22940063,0.730438232,46.14463806,0.095,1.447,-0.017,1,1,1,1,120,1,1,1
27,35,4,500,2.039031982,32.91290283,0.63873291,40.39260864,0.132,1.431,-0.341,1,1,1,1,120,1,1,1
28,35,3,500,2.776489258,43.19969177,0.294647217,23.32366943,0.16,0.585,-0.321,1,1,1,1,120,1,1,1
29,35,4,200,2.17086792,32.46482849,0.455169678,35.08605957,0.084,0.499,-0.583,1,1,1,1,120,1,1,1
30,35,1,500,1.331939697,23.68141174,0.47454834,33.15933228,0.013,0.674,-0.905,1,1,1,1,120,1,1,1
31,35,3,200,3.20022583,44.63874817,0.753173828,48.20892334,0.426,0.398,0.519,0,1,1,0,120,1,1,0
32,35,3,500,1.982116699,28.32397461,0.430755615,26.34544373,0.351,0.043,0.149,1,1,1,1,120,1,1,1
33,35,4,500,1.885681152,38.30986023,0.347137451,25.4573822,0.08,0.422,0.685,1,1,1,1,120,1,1,1
34,35,3,500,2.629394531,39.85015869,0.501861572,30.41625977,0.106,0.384,0.422,1,1,1,1,120,1,1,1
35,35,1,200,2.453460693,37.58132935,0.55847168,42.186203,0.072,0.468,0.167,1,1,1,1,120,1,1,1
36,35,3,200,1.150054932,17.05993652,0.226898193,18.21578979,0.47,0.863,0.17,1,1,1,1,120,1,1,1
37,35,3,200,2.461700439,33.43650818,0.315551758,23.23486328,0.2,0.767,0.042,1,1,1,1,120,1,1,1
38,35,1,500,2.010650635,30.39093018,0.208587646,17.38891602,0.334,0.609,-0.092,1,1,1,1,120,1,1,1
39,35,4,200,2.206726074,32.7180481,0.560302734,33.18237305,0.286,1.261,-2.004,1,1,1,1,120,1,1,1
40,35,4,500,1.70425415,26.06147766,0.276184082,28.09318542,0.202,0.717,-0.448,1,1,1,1,120,1,1,1
41,35,1,200,2.858428955,38.23745728,0.434417725,29.84016418,0.089,0.569,-0.44,1,1,1,1,120,1,1,1
42,35,4,500,2.624053955,38.50418091,0.299377441,22.93693542,0.171,0.742,-0.534,1,1,1,1,120,1,1,1
43,35,4,200,3.276519775,49.63806152,0.640716553,37.06970215,0.268,0.596,-0.266,1,1,1,1,120,1,1,1
44,35,3,500,3.178710938,41.28105164,0.42755127,21.46148682,0.291,0.611,0.17,1,1,1,1,120,1,1,1
45,35,3,200,2.943572998,42.52250671,0.276641846,22.10372925,0.158,0.578,-0.368,1,1,1,1,120,1,1,1
46,35,4,500,2.184295654,32.66212463,0.273132324,19.83695984,0.036,0.56,-0.337,1,1,1,1,120,1,1,1
47,35,4,200,1.748199463,25.10993958,0.247344971,19.84092712,0.094,0.369,-0.37,1,1,1,1,120,1,1,1
48,35,3,500,3.529205322,49.53918457,0.345916748,24.35211182,0.197,0.364,-0.088,1,1,1,1,120,1,1,1
49,35,3,500,1.83380127,30.06942749,0.153198242,16.15020752,0.212,0.35,-0.31,1,1,1,1,120,1,1,1
50,35,3,500,3.240661621,50.82939148,0.873718262,48.00300598,0.164,0.616,-0.423,1,1,1,1,120,1,1,1
51,35,4,500,5.579071045,57.00286865,1.47567749,77.18772888,0.353,0.671,-0.319,1,1,1,1,120,1,1,1
52,35,4,200,2.732543945,32.94281006,1.555480957,87.53372192,0.308,0.385,-0.317,1,1,1,1,120,1,1,1
53,35,3,500,3.146209717,49.39231873,0.638885498,35.87043762,0.45,0.622,-0.163,1,1,1,1,120,1,1,1
54,35,3,500,1.829528809,33.92066956,0.707855225,39.37507629,0.552,0.589,-0.375,1,1,1,1,120,1,1,1
55,35,3,200,2.765350342,42.20146179,1.167755127,60.32699585,0.186,0.608,-0.23,1,1,1,1,120,1,1,1
56,35,1,200,2.629699707,39.02374268,0.522003174,28.24447632,0.116,0.366,-0.23,1,1,1,1,120,1,1,1
57,35,1,200,2.168884277,37.00004578,0.727996826,39.0385437,0.092,0.398,0.004,1,1,1,1,120,1,1,1
58,35,1,200,1.952514648,28.74450684,0.697479248,39.07043457,0.212,0.295,0.125,1,1,1,1,120,1,1,1
59,35,3,500,1.661071777,25.34240723,0.390472412,29.60990906,0.085,0.316,0.241,1,1,1,1,120,1,1,1
60,35,1,200,1.61895752,24.78500366,0.338439941,27.56134033,0.116,0.628,-0.582,1,1,1,1,120,1,1,1
61,35,3,500,2.854766846,46.11122131,0.480651855,35.2822113,0.571,1.851,0.601,0,1,1,0,120,1,1,0
62,35,4,500,2.439575195,40.08674622,0.494537354,38.14254761,0.213,0.69,0.732,1,1,1,1,120,1,1,1
63,35,1,500,2.592163086,34.9848938,0.250396729,19.47341919,0.519,0.427,0.59,1,1,1,1,120,1,1,1
64,35,1,200,2.107391357,35.11497498,0.530548096,38.96278381,0.312,0.621,0.359,1,1,1,1,120,1,1,1
65,35,1,500,2.103118896,37.62115479,0.722808838,40.97221375,0.044,0.882,-0.129,1,1,1,1,120,1,1,1
66,35,1,200,3.028564453,46.84028625,0.722045898,33.12461853,0.471,0.716,-0.613,1,1,1,1,120,1,1,1
67,35,4,200,2.625732422,41.43013,0.439147949,28.68339539,0.052,0.812,0.24,1,1,1,1,120,1,1,1
68,35,1,200,2.313842773,35.48721313,0.560913086,39.8412323,0.45,0.29,-0.918,1,1,1,1,120,1,1,1
69,35,1,500,3.591766357,56.67999268,0.84854126,39.91416931,0.4,0.162,-0.507,1,1,1,1,120,1,1,1
70,35,4,500,3.04397583,39.82025146,0.478973389,24.1065979,0.277,0.228,-0.756,1,1,1,1,120,1,1,1
71,35,3,200,1.837310791,28.26286316,0.413513184,31.30561829,0.337,0.406,-0.769,1,1,1,1,120,1,1,1
72,35,1,200,0.613250732,14.54681396,0.342407227,21.21795654,0.28,0.759,-0.97,1,1,1,1,120,1,1,1
73,35,3,500,1.215820313,20.36880493,0.320739746,23.7537384,0.198,1.141,-1.433,1,1,1,1,120,1,1,1
74,35,3,200,1.525726318,28.49449158,0.970458984,37.2228241,0.274,0.171,-0.705,1,1,1,1,120,1,1,1
75,35,3,500,2.244873047,43.40713501,0.665283203,46.36772156,0.176,0.331,-0.511,1,1,1,1,120,1,1,1
76,35,4,500,2.381896973,46.2789917,0.888671875,63.56468201,0.157,0.392,-0.377,1,1,1,1,120,1,1,1
77,35,1,200,3.079071045,44.43336487,1.056671143,67.46002197,0.155,0.367,-0.29,1,1,1,1,120,1,1,1
78,35,1,500,3.067474365,39.14993286,1.273956299,71.14875793,0.234,0.317,-0.443,1,1,1,1,120,1,1,1
79,35,1,500,2.939910889,51.65245056,0.768280029,39.99679565,0.262,0.492,-0.057,1,1,1,1,120,1,1,1
80,35,4,500,3.668823242,50.45768738,0.639190674,39.70321655,0.251,0.645,0.118,1,1,1,1,120,1,1,1
81,35,4,500,3.482666016,51.29112244,0.920715332,48.01109314,0.117,0.375,-0.318,1,1,1,1,120,1,1,1
82,35,1,200,2.291564941,41.49269104,0.758056641,56.75437927,0.421,0.124,0.34,1,1,1,1,120,1,1,1
83,35,3,500,4.310455322,56.26525879,0.860443115,46.01768494,0.083,0.39,-0.092,1,1,1,1,120,1,1,1
84,35,1,500,1.634979248,25.15190125,0.238494873,18.19160461,0.195,0.42,0.13,1,1,1,1,120,1,1,1
85,35,3,200,3.993530273,50.75920105,0.309295654,21.93565369,0.344,0.332,0.163,1,1,1,1,120,1,1,1
86,35,4,200,1.31439209,20.21270752,0.478820801,24.53224182,0.457,0.171,0.182,1,1,1,1,120,1,1,1
87,35,1,200,3.091278076,45.11543274,0.631561279,40.19523621,0.301,0.227,0.138,1,1,1,1,120,1,1,1
88,35,3,500,2.912750244,52.49130249,0.581665039,40.26077271,0.358,0.659,0.171,1,1,1,1,120,1,1,1
89,35,3,500,1.352081299,26.36581421,0.402679443,26.44554138,0.189,0.663,0.247,1,1,1,1,120,1,1,1
90,35,3,500,1.905670166,32.50831604,0.422668457,29.1595459,0.064,0.669,-0.255,1,1,1,1,120,1,1,1
91,35,4,500,1.689910889,28.61854553,0.2293396,17.2580719,0.391,1.822,0.26,0,1,1,0,120,1,1,0
92,35,3,200,2.479858398,41.25358582,0.481567383,30.55778503,0.612,1.656,-2.244,1,1,1,1,120,1,1,1
93,35,3,500,2.129364014,33.73352051,0.132293701,15.61599731,0.516,1.421,0.238,1,1,1,1,120,1,1,1
94,35,4,500,1.360015869,22.3588562,0.372314453,22.81181335,0.127,0.602,0.06,1,1,1,1,120,1,1,1
95,35,4,200,3.321075439,51.85501099,0.712890625,37.01568604,0.358,0.947,-0.935,1,1,1,1,120,1,1,1
96,35,1,200,1.382293701,22.29316711,0.313568115,21.99745178,0.214,0.848,-0.832,1,1,1,1,120,1,1,1
97,35,3,200,2.534484863,35.07789612,0.486755371,29.30961609,0.303,0.623,-0.476,1,1,1,1,120,1,1,1
98,35,4,500,1.29699707,25.41938782,0.567016602,35.39672852,0.365,0.43,-0.82,1,1,1,1,120,1,1,1
99,35,1,200,1.852722168,28.78875732,0.411987305,31.81671143,0.113,0.505,-1.504,1,1,1,1,120,1,1,1
100,35,4,200,1.395111084,21.96403503,0.464477539,27.01766968,0.213,0.554,-1.116,1,1,1,1,120,1,1,1
101,35,4,200,1.312561035,24.4733429,0.464477539,34.2199707,0.351,0.52,-1.066,1,1,1,1,120,1,1,1
102,35,4,200,1.529998779,24.12071228,0.466003418,26.70257568,0.422,1.101,-0.211,1,1,1,1,120,1,1,1
103,35,4,200,4.27520752,60.74958801,0.633087158,38.59718323,0.112,0.534,-0.479,1,1,1,1,120,1,1,1
104,35,4,500,2.203979492,33.66249084,0.561523438,32.66098022,0.356,0.793,-1.087,1,1,1,1,120,1,1,1
105,35,4,200,2.362518311,42.76290894,0.920715332,47.95501709,0.221,0.821,-0.663,1,1,1,1,120,1,1,1
106,35,3,200,6.172790527,74.6938324,1.343994141,63.28430176,0.12,0.75,-0.58,1,1,1,1,120,1,1,1
107,35,3,500,2.12387085,38.09127808,0.6199646,40.17410278,0.084,0.599,-0.971,1,1,1,1,120,1,1,1
108,35,4,200,2.66784668,42.8478241,0.71685791,46.54182434,0.345,0.578,-0.472,1,1,1,1,120,1,1,1
109,35,3,200,2.123565674,36.4491272,0.600128174,37.38197327,0.243,0.471,-0.487,1,1,1,1,120,1,1,1
110,35,3,200,3.464813232,61.51931763,1.206817627,55.23857117,0.098,0.364,-1.249,1,1,1,1,120,1,1,1
111,35,1,500,2.076568604,34.42756653,0.674743652,40.68435669,0.791,0.454,-0.508,1,1,1,1,120,1,1,1
112,35,3,200,3.813323975,46.13006592,1.209411621,79.38056946,0.109,0.607,-0.564,1,1,1,1,120,1,1,1
113,35,4,200,2.536621094,40.63659668,0.652313232,38.72192383,0.306,0.584,-0.393,1,1,1,1,120,1,1,1
114,35,4,200,2.866516113,36.84516907,0.427703857,30.00411987,0.188,0.818,-0.395,1,1,1,1,120,1,1,1
115,35,1,500,3.820953369,51.55418396,0.619812012,46.77627563,0.402,0.32,-0.547,1,1,1,1,120,1,1,1
116,35,4,500,2.516784668,40.06759644,0.882873535,49.03839111,0.284,0.442,-0.387,1,1,1,1,120,1,1,1
117,35,4,200,3.304138184,46.20018005,0.453491211,30.07392883,0.35,0.35,-0.427,1,1,1,1,120,1,1,1
118,35,1,200,3.144989014,45.28144836,1.375427246,75.26023865,0.272,0.573,-0.672,1,1,1,1,120,1,1,1
119,35,1,500,2.639007568,37.84317017,0.601196289,39.72732544,0.042,0.408,-0.274,1,1,1,1,120,1,1,1
120,35,3,500,3.842163086,50.99525452,1.072845459,69.91195679,0.344,0.49,-0.271,1,1,1,1,120,1,1,1
121,35,3,500,2.282409668,31.90986633,0.119018555,14.8399353,0.502,0.762,-0.496,0,1,1,0,120,1,1,0
122,35,1,200,1.619567871,23.93569946,0.254058838,21.43333435,0.251,1.163,-0.505,1,1,1,1,120,1,1,1
123,35,3,500,1.106414795,22.23152161,0.756835938,37.63145447,0.144,0.67,-0.937,1,1,1,1,120,1,1,1
124,35,3,500,1.637115479,20.93673706,0.596466064,28.27529907,0.254,0.146,0.027,1,1,1,1,120,1,1,1
125,35,1,500,1.513366699,26.86302185,0.495147705,35.81581116,0.19,0.604,-0.056,1,1,1,1,120,1,1,1
126,35,1,500,0.986328125,19.54193115,0.636749268,26.58439636,0.331,0.366,0.02,1,1,1,1,120,1,1,1
127,35,4,500,1.318817139,21.76338196,0.27923584,20.72608948,0.195,0.464,0.009,1,1,1,1,120,1,1,1
128,35,4,500,2.142486572,37.82966614,0.392303467,28.44955444,0.221,0.276,0.172,1,1,1,1,120,1,1,1
129,35,1,200,1.177825928,20.5430603,0.480804443,25.96984863,0.425,0.21,-0.387,1,1,1,1,120,1,1,1
130,35,3,200,1.402435303,24.16740417,0.475769043,26.5763092,0.432,0.101,-0.128,1,1,1,1,120,1,1,1
131,35,1,500,3.159637451,49.10835266,0.378112793,30.36018372,0.374,0.305,-0.793,1,1,1,1,120,1,1,1
132,35,1,500,2.990112305,45.69084167,0.576171875,38.19221497,0.367,1.037,-0.976,1,1,1,1,120,1,1,1
133,35,3,200,2.816162109,44.80728149,0.899353027,48.0153656,0.406,1.18,-0.957,1,1,1,1,120,1,1,1
134,35,1,500,3.385620117,45.80444336,1.199035645,73.78349304,0.157,0.948,-1.397,1,1,1,1,120,1,1,1
135,35,1,200,1.822357178,32.89558411,0.511779785,39.55085754,0.472,1.535,-0.82,1,1,1,1,120,1,1,1
136,35,1,200,1.663208008,27.04315186,0.362548828,25.09246826,0.469,0.669,-1.063,1,1,1,1,120,1,1,1
137,35,3,200,1.885986328,29.75822449,0.348510742,30.81924438,0.43,0.817,0.15,1,1,1,1,120,1,1,1
138,35,3,200,1.1769104,20.83694458,0.529022217,34.5098877,0.66,0.929,-0.444,1,1,1,1,120,1,1,1
139,35,3,500,4.104156494,58.14598083,0.494232178,32.50709534,0.373,0.636,-1.157,1,1,1,1,120,1,1,1
140,35,4,200,3.766479492,53.25050354,1.03225708,65.81588745,0.182,0.778,-1.568,1,1,1,1,120,1,1,1
141,35,1,200,2.929077148,45.050354,0.593566895,48.32130432,0.461,0.746,-1.647,1,1,1,1,120,1,1,1
142,35,3,500,3.823852539,63.68415833,0.632171631,37.6474762,0.477,0.72,-1.597,1,1,1,1,120,1,1,1
143,35,3,200,4.165496826,59.19029236,0.625915527,42.47749329,0.42,0.695,-1.235,1,1,1,1,120,1,1,1
144,35,3,200,2.413024902,35.59700012,0.70098877,35.96176147,0.218,0.767,-0.274,1,1,1,1,120,1,1,1
145,35,3,200,2.341766357,41.81816101,0.541381836,40.76477051,0.388,0.409,-0.417,1,1,1,1,120,1,1,1
146,35,4,200,4.055938721,62.33131409,0.761260986,44.4002533,0.027,0.531,-0.676,1,1,1,1,120,1,1,1
147,35,4,500,2.110443115,33.92547607,0.479888916,32.95455933,0.01,0.686,-0.671,1,1,1,1,120,1,1,1
148,35,1,500,1.094970703,20.46897888,0.400695801,21.23710632,0.125,0.614,-0.048,1,1,1,1,120,1,1,1
149,35,3,200,3.112030029,45.73692322,0.598144531,27.004776,0.227,0.516,-0.081,1,1,1,1,120,1,1,1
150,35,3,200,1.426849365,26.64253235,0.361785889,19.01702881,0.359,0.632,-0.184,1,1,1,1,120,1,1,1
151,35,1,500,3.134460449,52.55935669,0.979766846,56.70425415,0.296,1.415,0.994,0,1,1,0,120,1,1,0
152,35,3,500,2.360687256,35.77865601,0.312652588,22.49992371,0.538,0.352,-0.072,1,1,1,1,120,1,1,1
153,35,3,500,1.461791992,22.85842896,0.185089111,16.90750122,0.128,0.944,-0.043,1,1,1,1,120,1,1,1
154,35,1,200,1.076202393,19.21142578,0.608673096,36.18530273,0.308,0.924,-0.291,1,1,1,1,120,1,1,1
155,35,4,500,0.127563477,4.203186035,0.365600586,20.05241394,0.233,0.398,-0.397,1,1,1,1,120,1,1,1
156,35,4,500,2.692260742,37.14622498,0.282440186,19.8614502,1.043,0.872,0.273,1,1,1,1,120,1,1,1
157,35,1,200,1.664733887,26.64054871,0.41809082,26.99394226,0.491,0.982,-0.308,1,1,1,1,120,1,1,1
158,35,4,500,1.184844971,20.96984863,0.390625,27.64122009,0.262,0.753,-0.373,1,1,1,1,120,1,1,1
159,35,3,200,2.358093262,32.67173767,0.40435791,21.30012512,0.21,0.772,-0.583,1,1,1,1,120,1,1,1
160,35,4,200,0.999450684,16.34353638,0.202789307,18.41033936,0.288,0.592,-0.45,1,1,1,1,120,1,1,1
161,35,4,200,3.112792969,54.06364441,0.839691162,50.36621094,0.44,0.558,-0.625,1,1,1,1,120,1,1,1
162,35,1,200,3.061065674,45.40588379,1.274108887,58.44337463,0.16,0.633,-0.34,1,1,1,1,120,1,1,1
163,35,4,200,4.112243652,52.72651672,2.189178467,87.83927917,0.233,0.532,-0.702,1,1,1,1,120,1,1,1
164,35,1,500,3.875732422,43.95690918,1.574859619,81.82510376,0.333,0.676,-0.572,1,1,1,1,120,1,1,1
165,35,3,200,1.285552979,28.34716797,1.931304932,89.07287598,0.236,0.607,-0.627,1,1,1,1,120,1,1,1
166,35,4,200,3.496398926,58.12011719,1.513824463,53.83338928,0.126,0.679,-0.551,1,1,1,1,120,1,1,1
167,35,4,200,2.892303467,43.48052979,1.051330566,45.99090576,0.202,0.578,-0.498,1,1,1,1,120,1,1,1
168,35,3,200,3.257446289,38.29170227,0.982818604,54.07188416,0.264,0.71,-0.651,1,1,1,1,120,1,1,1
169,35,1,500,3.992614746,46.30378723,1.618041992,92.07870483,0.365,0.625,-0.037,1,1,1,1,120,1,1,1
170,35,1,500,3.872833252,49.58564758,1.987609863,71.63330078,0.18,0.721,-0.114,1,1,1,1,120,1,1,1
171,35,4,500,2.1925354,48.7979126,0.534667969,37.52487183,0.388,0.687,0.041,1,1,1,1,120,1,1,1
172,35,3,500,3.668060303,47.00180054,1.094665527,59.31968689,0.213,0.656,-0.496,1,1,1,1,120,1,1,1
173,35,4,500,2.399902344,35.78948975,2.571563721,80.5330658,0.036,0.801,-0.51,1,1,1,1,120,1,1,1
174,35,3,500,3.66104126,39.45617676,1.15234375,67.36618042,0.481,0.559,-0.497,1,1,1,1,120,1,1,1
175,35,4,500,3.385467529,40.45051575,0.851135254,50.50392151,0.123,0.214,-0.317,1,1,1,1,120,1,1,1
176,35,4,500,3.642883301,56.14212036,3.365631104,155.5962372,0.071,0.23,-0.461,1,1,1,1,120,1,1,1
177,35,4,500,3.493499756,48.75694275,1.127624512,61.08345032,0.076,0.171,-1.067,1,1,1,1,120,1,1,1
178,35,1,200,1.973724365,27.12928772,1.228485107,81.78970337,0.201,0.43,-1.495,1,1,1,1,120,1,1,1
179,35,1,500,2.098846436,27.6638031,1.682739258,78.03909302,0.107,0.762,-1.067,1,1,1,1,120,1,1,1
180,35,1,500,1.936950684,33.92555237,0.970001221,61.24221802,0.485,0.948,-1.598,1,1,1,1,120,1,1,1
181,35,1,200,4.145202637,62.84690857,0.46005249,31.68785095,0.275,1.345,0.312,0,1,1,0,120,1,1,0
182,35,4,200,4.895629883,64.77760315,0.392150879,27.29354858,0.366,0.809,0.14,1,1,1,1,120,1,1,1
183,35,1,200,1.291503906,25.9552002,0.495910645,32.19230652,0.954,0.652,0.972,1,1,1,1,120,1,1,1
184,35,1,500,2.705841064,55.75958252,0.637512207,46.71585083,0.242,0.543,0.616,1,1,1,1,120,1,1,1
185,35,3,200,1.940460205,33.1162262,0.501098633,37.89916992,0.077,0.505,-0.329,1,1,1,1,120,1,1,1
186,35,1,500,1.542510986,32.40341187,0.496063232,24.50775146,0.644,0.777,-0.007,1,1,1,1,120,1,1,1
187,35,4,500,2.472381592,39.55612183,0.468597412,36.05873108,0.375,0.623,-0.287,1,1,1,1,120,1,1,1
188,35,4,500,3.559112549,66.56341553,0.854034424,54.07287598,0.289,0.455,0.145,1,1,1,1,120,1,1,1
189,35,3,500,3.455963135,57.33543396,0.764465332,54.5223999,0.427,0.431,0.107,1,1,1,1,120,1,1,1
190,35,1,200,3.154602051,46.41738892,0.504150391,34.16969299,0.239,0.262,0.001,1,1,1,1,120,1,1,1
191,35,4,200,2.817840576,40.15953064,0.387573242,28.11233521,0.34,0.454,-0.165,1,1,1,1,120,1,1,1
192,35,4,200,3.249206543,57.47627258,0.921020508,58.89953613,0.18,0.645,-0.591,1,1,1,1,120,1,1,1
193,35,3,500,3.706512451,59.01153564,1.067047119,79.11636353,0.319,0.978,-0.75,1,1,1,1,120,1,1,1
194,35,4,500,4.326629639,58.02825928,1.068572998,60.2117157,0.307,0.814,-0.953,1,1,1,1,120,1,1,1
195,35,3,200,1.77734375,36.46308899,0.86151123,58.03985596,0.377,0.461,-0.449,1,1,1,1,120,1,1,1
196,35,3,200,2.626037598,39.15466309,1.414794922,71.3974762,0.105,0.741,-0.603,1,1,1,1,120,1,1,1
197,35,4,200,3.015289307,44.33609009,1.005096436,47.35664368,0.062,0.84,-0.883,1,1,1,1,120,1,1,1
198,35,4,500,3.428955078,48.5748291,0.617828369,44.88792419,0.307,0.349,-0.149,1,1,1,1,120,1,1,1
199,35,3,200,1.565704346,18.34190369,0.561828613,39.12864685,0.211,0.16,-0.546,1,1,0,0,120,1,1,0
200,35,4,200,1.144866943,17.74559021,0.613098145,45.49415588,0.384,0.442,-0.534,1,1,0,0,120,1,1,0
201,35,1,200,1.01272583,18.38272095,0.418395996,35.3843689,0.568,0.254,0.095,1,1,0,0,120,1,1,0
202,35,4,200,1.096343994,17.16850281,0.613708496,41.12663269,0.123,0.427,-0.41,1,1,0,0,120,1,1,0
203,35,1,500,3.430328369,50.3503418,0.851135254,55.66467285,0.089,0.374,-0.643,1,1,1,1,120,1,1,1
204,35,1,500,2.338867188,29.01878357,0.773010254,43.41903687,0.118,0.269,-0.457,1,1,1,1,120,1,1,1
205,35,3,200,0.827789307,18.20785522,0.500946045,39.76799011,0.159,1.02,-0.457,1,1,1,1,120,1,1,1
206,35,4,200,1.44241333,32.21908569,0.537567139,32.99926758,0.54,1.069,-0.257,1,1,1,1,120,1,1,1
207,35,1,200,3.383483887,37.9675293,0.530395508,36.5071106,0.611,1.176,-0.362,1,1,1,1,120,1,1,1
208,35,4,200,2.642822266,21.94068909,0.623016357,40.51757813,0.473,1.076,-0.404,1,1,1,1,120,1,1,1
209,35,1,200,1.329803467,22.65846252,0.151672363,15.34233093,0.117,0.77,-1.163,1,1,1,1,120,1,1,1
210,35,4,500,2.515716553,38.59359741,0.289154053,20.48217773,0.505,1.041,-0.391,1,1,1,1,120,1,1,1
211,35,1,500,1.307830811,24.45968628,0.647125244,41.32972717,0.589,1.188,-0.293,0,1,1,0,120,1,1,0
212,35,4,500,3.642883301,62.74711609,0.773925781,57.71369934,0.733,1.811,-0.127,1,1,1,1,120,1,1,1
213,35,1,500,2.255859375,44.92431641,0.734100342,53.21090698,0.543,1.757,0.193,1,1,1,1,120,1,1,1
214,35,3,500,3.448028564,55.51200867,0.59753418,36.62780762,0.266,2.137,-0.163,1,1,1,1,120,1,1,1
215,35,4,500,3.094329834,61.85585022,1.52557373,73.62518311,0.41,1.164,0.549,1,1,1,1,120,1,1,1
216,35,3,200,1.768951416,34.61219788,0.73059082,39.85725403,0.192,1.245,-0.195,1,1,1,1,120,1,1,1
217,35,3,200,4.671325684,55.27839661,1.596984863,85.83892822,0.411,0.644,-0.401,1,1,1,1,120,1,1,1
218,35,1,200,2.609100342,42.36251831,2.328948975,91.68037415,0.464,0.593,-0.44,1,1,1,1,120,1,1,1
219,35,4,500,2.500610352,38.62625122,1.702575684,59.68360901,0.302,0.753,-0.635,1,1,1,1,120,1,1,1
220,35,1,500,2.111358643,41.82037354,0.862121582,66.09924316,0.35,0.715,-0.752,1,1,1,1,120,1,1,1
221,35,3,200,2.280578613,34.74258423,1.552429199,92.75405884,0.829,0.688,-0.112,1,1,1,1,120,1,1,1
222,35,1,500,2.073669434,36.05438232,1.287994385,67.40699768,0.097,0.404,-0.839,1,1,1,1,120,1,1,1
223,35,3,500,1.786651611,28.43200684,0.848083496,66.99317932,0.119,0.411,-0.976,1,1,1,1,120,1,1,1
224,35,1,500,3.216094971,56.52259827,0.563964844,41.88423157,0.467,0.499,-0.603,1,1,1,1,120,1,1,1
225,35,4,200,1.689605713,28.27903748,0.56060791,39.83474731,0.477,0.479,-0.528,1,1,1,1,120,1,1,1
226,35,4,500,2.746582031,47.38616943,1.030731201,57.33863831,0.26,0.308,-0.507,1,1,1,1,120,1,1,1
227,35,3,200,2.908477783,47.37785339,1.044769287,67.67234802,0.19,0.222,-0.529,1,1,1,1,120,1,1,1
228,35,4,500,2.78427124,41.668396,2.919006348,114.0126801,0.153,0.528,-1.164,1,1,1,1,120,1,1,1
229,35,3,200,3.22479248,59.11483765,0.971679688,81.81564331,0.074,0.176,-0.202,1,1,1,1,120,1,1,1
230,35,3,500,4.616851807,66.02012634,2.807159424,132.4880219,0.37,0.19,-0.444,1,1,1,1,120,1,1,1
231,35,3,500,0.949401855,19.7807312,0.284881592,19.55215454,0.091,0.296,-0.33,1,1,1,1,120,1,1,1
232,35,4,200,2.499084473,39.57992554,0.458679199,32.14729309,0.161,0.385,-0.208,1,1,1,1,120,1,1,1
233,35,1,200,3.683013916,46.04866028,1.880340576,112.7082062,0.058,0.623,-0.727,1,1,1,1,120,1,1,1
234,35,4,500,2.58102417,31.91192627,1.79473877,66.80549622,0.135,0.715,-0.93,1,1,1,1,120,1,1,1
235,35,1,200,3.580932617,48.08830261,0.758666992,52.23556519,0.478,0.5,-0.422,1,1,1,1,120,1,1,1
236,35,3,500,1.93359375,27.27378845,1.260223389,67.21641541,0.092,0.548,-0.93,1,1,1,1,120,1,1,1
237,35,1,200,2.450561523,34.15542603,0.892486572,58.77388,0.931,0.456,-0.058,1,1,1,1,120,1,1,1
238,35,4,500,2.389373779,36.83357239,0.8644104,56.67541504,0.374,0.545,-0.22,1,1,1,1,120,1,1,1
239,35,3,500,2.247467041,44.09332275,1.426544189,56.33094788,0.123,0.262,-0.307,1,1,1,1,120,1,1,1
240,35,1,500,0.589141846,12.63969421,0.178527832,15.61576843,0.271,0.402,-0.321,1,1,1,1,120,1,1,1
1,36,1,200,1.957550049,34.5955658,1.428070068,74.61502075,0.369,2.725,-1.338,0,1,1,0,120,1,1,0
2,36,3,500,1.792297363,38.75152588,0.880737305,55.545578,0.07,3.112,-0.666,1,1,1,1,120,1,1,1
3,36,3,200,1.560668945,35.64964294,1.486206055,100.4310608,0.442,2.032,-0.786,1,1,1,1,120,1,1,1
4,36,4,200,1.421508789,35.57228088,0.810699463,44.98580933,0.36,2.953,-0.808,1,1,1,1,120,1,1,1
5,36,4,200,1.471252441,40.47241211,1.623077393,86.26068115,0.498,3.353,-1.671,1,1,1,1,120,1,1,1
6,36,3,200,2.729492188,51.16333008,0.995941162,57.90054321,0.292,2.431,-2.165,1,1,1,0,120,1,1,0
7,36,3,500,1.347351074,26.62528992,0.882568359,44.57328796,0.371,1.852,-1.85,1,1,1,1,120,1,1,1
8,36,1,500,0.959625244,20.2117157,0.724182129,33.81355286,0.19,2.582,-0.478,1,1,1,1,120,1,1,1
9,36,1,500,0.574188232,14.30107117,0.363616943,20.4901123,0.441,1.683,-0.436,1,1,1,1,120,1,1,1
10,36,1,500,0.924987793,20.72235107,0.344238281,28.64006042,0.261,3.208,-1.392,1,1,1,1,120,1,1,1
11,36,3,200,1.63772583,31.2588501,0.61416626,43.20266724,0.162,3.235,-1.696,1,1,1,1,120,1,1,1
12,36,4,500,2.072143555,39.99534607,1.860351563,108.0806732,0.127,2.779,-0.855,1,1,1,1,120,1,1,1
13,36,3,200,1.643829346,30.6439209,0.970306396,62.19345093,0.35,2.987,-1.02,1,1,1,1,120,1,1,1
