MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,SBase_P2P,SBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
82,4,4,500,0.728607178,13.53897095,0.112609863,1.672973633,0.499,3.529,-1.283,1,1,1,1,100,1,0,0
83,4,4,200,0.276947021,8.035964966,0.267944336,2.568206787,0.211,3.461,-1.487,1,1,1,1,100,1,0,0
84,4,4,500,0.29296875,7.945861816,0.109863281,1.103820801,0.284,3.202,-1.111,1,1,1,1,100,1,0,0
85,4,3,200,0.564727783,11.83174133,0.17364502,2.654266357,0.186,3.149,-2.154,1,1,1,1,100,1,0,0
86,4,3,200,0.45791626,7.717208862,0.043182373,1.121520996,0.609,3.51,-3,1,1,1,1,100,1,0,0
87,4,1,500,0.384979248,7.754440308,0.043945313,1.20765686,0.73,4.266,-3.88,1,1,1,1,100,1,0,0
88,4,3,200,1.481170654,28.6101532,0.076446533,1.370239258,0.312,5.132,-1.498,1,1,1,1,100,1,0,0
89,4,1,200,1.239013672,24.58305359,0.176391602,2.589187622,0.718,3.125,-2.889,1,1,1,1,100,1,0,0
90,4,3,200,0.167541504,4.753799438,0.04699707,1.002502441,0.478,3.093,-2.661,1,1,1,1,100,1,0,0
91,4,4,500,0.595855713,11.27822876,0.153656006,1.970367432,0.153,3.57,-3.063,0,1,1,0,100,1,0,0
92,4,1,200,0.662689209,10.57388306,0.043640137,1.391143799,0.725,4.494,-2.422,1,1,1,1,100,1,0,0
93,4,3,200,0.818023682,16.70562744,0.36315918,4.277877808,0.99,3.916,-2.527,1,1,1,1,100,1,0,0
94,4,4,500,0.151062012,4.097747803,0.0390625,0.908432007,0.442,3.657,-4.475,1,1,1,1,100,1,0,0
95,4,4,200,0.426940918,9.872436523,0.146789551,1.478805542,0.373,3.404,-4.683,1,1,1,1,100,1,0,0
96,4,1,500,1.438140869,29.28329468,0.461578369,5.899887085,0.785,3.477,-7.351,1,1,1,1,100,1,0,0
97,4,3,500,0.480041504,10.626297,0.175476074,1.840057373,0.429,3.571,-7.453,1,1,1,1,100,1,0,0
98,4,1,200,0.677947998,13.87283325,0.18371582,2.9246521,0.277,4.203,-9.515,1,1,1,1,100,1,0,0
99,4,1,500,0.822296143,12.79571533,0.097503662,1.669540405,0.546,4.521,-9.177,1,1,1,1,100,1,0,0
100,4,1,200,2.756652832,43.54507446,1.259918213,10.65063477,0.399,2.264,1.857,1,1,1,1,100,1,0,0
101,4,1,200,2.640838623,50.61447144,1.011962891,11.15135193,0.982,3.984,0.498,1,1,1,1,100,1,0,0
102,4,3,200,0.386962891,9.092025757,0.063323975,1.232070923,0.697,2.636,0.358,1,1,1,1,100,1,0,0
103,4,4,500,1.869659424,36.15440369,0.113372803,1.389007568,0.96,2.635,-1.541,1,1,1,1,100,1,0,0
104,4,1,500,0.662841797,10.08331299,0.040435791,1.105957031,0.693,2.392,-0.654,1,1,1,1,100,1,0,0
105,4,4,200,0.52947998,10.59501648,0.043640137,0.969390869,0.607,2.623,-0.71,1,1,1,1,100,1,0,0
106,4,3,200,0.798950195,15.05897522,0.127105713,1.462783813,0.207,2.825,-1.271,1,1,1,1,100,1,0,0
107,4,3,500,1.105651855,18.7411499,0.090637207,1.570205688,0.23,2.483,-0.036,1,1,1,1,100,1,0,0
108,4,4,500,1.068878174,17.4647522,0.191040039,2.863388062,0.71,1.469,0.193,1,1,1,1,100,1,0,0
109,4,1,500,1.38381958,25.04806519,0.531768799,7.792205811,0.166,2.991,0.686,1,1,1,1,100,1,0,0
110,4,1,200,1.018218994,16.44584656,0.485839844,6.155471802,0.299,2.794,0.222,1,1,1,1,100,1,0,0
111,4,3,200,0.738067627,13.91044617,0.54977417,3.443222046,0.349,3.027,0.341,1,1,1,1,100,1,0,0
112,4,4,200,1.012268066,19.26696777,0.235290527,3.28163147,0.604,3.516,-1.56,1,1,1,1,100,1,0,0
113,4,3,500,0.861053467,13.49998474,0.136413574,2.035751343,0.885,4.929,-2.437,1,1,1,1,100,1,0,0
114,4,4,200,0.705108643,14.59381104,0.172119141,2.591247559,0.546,3.812,-3.837,1,1,1,1,100,1,0,0
115,4,4,200,1.058654785,19.0145874,0.064239502,1.017303467,0.943,4.539,-4.506,1,1,1,1,100,1,0,0
116,4,4,200,1.31072998,27.73017883,0.35949707,4.077529907,1.05,4.355,-1.836,1,1,1,1,100,1,0,0
117,4,4,500,1.844177246,33.78356934,0.233001709,2.114105225,0.476,4.062,-0.538,1,1,1,1,100,1,0,0
118,4,3,500,1.008605957,19.62402344,0.057830811,1.08833313,0.375,3.612,-1.237,1,1,1,1,100,1,0,0
119,4,3,200,0.873260498,17.95700073,0.563659668,5.21697998,0.426,3.926,-0.286,1,1,1,1,100,1,0,0
120,4,4,200,1.88079834,36.47323608,0.155029297,2.081451416,0.799,3.838,-1.643,1,1,1,1,100,1,0,0
121,4,4,200,0.69732666,12.94708252,0.086517334,1.138153076,0.421,3.898,-2.57,0,1,1,0,100,1,0,0
122,4,4,200,0.390319824,8.032608032,0.055236816,1.266479492,0.429,4.068,-3.003,1,1,1,1,100,1,0,0
123,4,4,500,1.050872803,24.84291077,0.464324951,5.403289795,0.587,4.291,-2.139,1,1,1,1,100,1,0,0
124,4,4,500,0.925445557,11.6443634,0.146484375,1.616516113,0.618,4.356,-1.903,1,1,1,1,100,1,0,0
125,4,1,200,2.309875488,40.64239502,0.330963135,3.77532959,0.475,2.623,-0.272,1,1,1,1,100,1,0,0
126,4,3,200,0.539398193,10.12565613,0.176239014,2.194061279,0.605,3.116,0.351,1,1,1,1,100,1,0,0
127,4,3,500,1.524658203,14.2011261,0.243988037,1.932907104,0.333,2.093,-1.189,1,1,1,1,100,1,0,0
128,4,1,500,0.41809082,6.621017456,0.105438232,1.36505127,0.239,2.949,-0.724,1,1,1,1,100,1,0,0
129,4,4,200,0.274200439,5.477600098,0.038299561,1.31362915,0.39,2.2,-0.551,1,1,1,1,100,1,0,0
130,4,4,500,0.655975342,13.73855591,0.242004395,2.690582275,0.395,2.1,-1.027,1,1,1,1,100,1,0,0
131,4,3,500,0.549163818,8.047866821,0.109710693,1.884536743,0.144,2.175,-1.666,1,1,1,1,100,1,0,0
132,4,3,500,0.372619629,6.601333618,0.072784424,1.292114258,0.576,2.464,-1.796,1,1,1,1,100,1,0,0
133,4,3,200,2.049713135,28.98773193,0.219268799,2.090148926,0.702,2.99,-1.589,1,1,1,1,100,1,0,0
134,4,1,500,0.358581543,7.09312439,0.04119873,1.109619141,0.542,2.956,-2.063,1,1,1,1,100,1,0,0
135,4,1,200,1.271057129,22.78648376,0.056152344,1.275634766,0.501,3.238,-1.933,1,1,1,1,100,1,0,0
136,4,1,200,0.636138916,12.71507263,0.042266846,1.185760498,0.389,3.624,-1.434,1,1,1,1,100,1,0,0
137,4,1,200,0.856018066,13.56315613,0.0440979,1.122512817,0.487,3.504,-1.626,1,1,1,1,100,1,0,0
138,4,1,500,1.158294678,18.5369873,0.425415039,4.387817383,0.751,3.752,-1.31,1,1,1,1,100,1,0,0
139,4,4,200,1.607055664,18.8671875,0.198669434,2.044906616,0.266,3.527,-0.743,1,1,1,1,100,1,0,0
140,4,1,500,1.581115723,22.91435242,0.466766357,5.196380615,0.424,3.173,-0.949,1,1,1,1,100,1,0,0
141,4,1,200,1.09085083,16.83708191,0.146026611,2.051391602,1.277,2.968,-1.942,1,1,1,1,100,1,0,0
142,4,3,200,1.040344238,19.97291565,0.246887207,3.053817749,0.915,3.172,-2.288,1,1,1,1,100,1,0,0
143,4,4,200,0.676879883,13.06945801,0.116271973,1.462783813,0.212,2.943,-2.882,1,1,1,1,100,1,0,0
144,4,3,500,0.458526611,10.88020325,0.091247559,1.5599823,0.686,4.011,-2.673,1,1,1,1,100,1,0,0
145,4,3,500,1.72744751,27.84896851,1.186065674,8.06427002,0.659,3.336,-1.748,1,1,1,1,100,1,0,0
146,4,3,200,0.878753662,15.22415161,0.045166016,1.021499634,0.692,2.786,-3.097,1,1,1,1,100,1,0,0
147,4,4,500,0.70892334,12.82142639,0.131530762,1.63192749,0.594,3.787,-3.34,1,1,1,1,100,1,0,0
148,4,3,500,0.984802246,20.69366455,0.599822998,6.667251587,0.704,4.239,-2.691,1,1,1,1,100,1,0,0
149,4,4,200,1.261138916,27.37007141,0.544281006,4.676513672,0.192,3.826,-2.933,1,1,1,1,100,1,0,0
150,4,1,200,2.420349121,47.18345642,0.501861572,7.290649414,0.559,2.498,0.594,1,1,1,1,100,1,0,0
151,4,4,500,2.089538574,31.42066956,0.834655762,9.467697144,0.766,2.704,-0.678,0,1,1,0,100,1,0,0
152,4,3,200,1.35269165,22.82676697,0.269012451,3.556442261,0.157,2.951,-0.403,1,1,1,1,100,1,0,0
153,4,1,200,0.26184082,5.850524902,0.053100586,1.055755615,0.663,2.544,-0.449,1,1,1,1,100,1,0,0
154,4,4,200,0.595245361,12.04521179,0.132141113,1.960220337,0.489,3.752,-0.855,1,1,1,1,100,1,0,0
155,4,4,500,1.63192749,33.6138916,0.717163086,8.229370117,0.556,3.212,-0.83,1,1,1,1,100,1,0,0
156,4,1,500,0.896759033,14.271698,0.238342285,2.265548706,0.586,2.9,-0.731,1,1,1,1,100,1,0,0
157,4,4,200,0.498199463,11.2109375,0.196838379,2.248382568,0.599,2.706,-0.892,1,1,1,1,100,1,0,0
158,4,3,200,1.58706665,31.12182617,0.144348145,1.658096313,0.111,2.345,-0.895,1,1,1,1,100,1,0,0
159,4,1,500,0.610198975,9.951171875,0.057830811,1.021652222,0.269,2.08,-1.308,1,1,1,1,100,1,0,0
160,4,4,200,0.611572266,10.95428467,0.063171387,1.265716553,0.278,2.431,-1.024,1,1,1,1,100,1,0,0
161,4,3,500,0.454711914,7.494888306,0.282287598,3.90335083,0.38,2.483,-0.82,1,1,1,1,100,1,0,0
162,4,3,500,0.548400879,10.79872131,0.044403076,1.07635498,0.618,2.396,-0.984,1,1,1,1,100,1,0,0
163,4,3,500,0.772247314,11.87294006,0.052185059,0.989837646,0.452,2.47,-0.677,1,1,1,1,100,1,0,0
164,4,3,200,0.851745605,13.77563477,0.202484131,2.108917236,0.137,2.36,-0.818,1,1,1,1,100,1,0,0
165,4,3,500,0.249481201,6.309204102,0.148620605,1.927871704,0.33,2.027,-0.83,1,1,1,1,100,1,0,0
166,4,1,500,1.41494751,21.74049377,0.351257324,3.924789429,0.356,2.385,-0.013,1,1,1,1,100,1,0,0
167,4,4,500,0.754089355,11.39625549,0.078430176,1.24458313,0.985,2.85,-0.15,1,1,1,1,100,1,0,0
168,4,1,500,0.404052734,9.683074951,0.228271484,2.53326416,0.308,1.968,0.665,1,1,1,1,100,1,0,0
169,4,3,200,0.328063965,8.056640625,0.153503418,2.09815979,0.314,2.182,0.396,1,1,1,1,100,1,0,0
170,4,1,500,0.170288086,4.674301147,0.06652832,1.419448853,0.888,3.034,0.33,1,1,1,1,100,1,0,0
171,4,1,200,1.634216309,30.64758301,1.33682251,14.11148071,0.562,1.985,0.656,1,1,1,1,100,1,0,0
172,4,1,200,0.921478271,19.67155457,0.203857422,2.177124023,0.663,1.951,1.087,1,1,1,1,100,1,0,0
173,4,4,200,0.807800293,12.5907135,0.421600342,2.564849854,0.348,1.531,1.632,1,1,1,1,100,1,0,0
174,4,1,500,0.399169922,7.599868774,0.0730896,1.102371216,0.25,0.963,1.949,1,1,1,1,100,1,0,0
175,4,1,200,2.103271484,37.61001587,1.572418213,18.42216492,0.105,2.499,0.369,1,1,1,1,100,1,0,0
176,4,3,500,0.330505371,6.622467041,0.182037354,2.376327515,0.278,2.077,-0.411,1,1,1,1,100,1,0,0
177,4,4,500,0.372009277,6.028594971,0.078125,1.478042603,0.432,1.317,-0.926,1,1,1,1,100,1,0,0
178,4,4,200,0.201721191,5.415802002,0.065155029,1.179046631,0.468,1.749,-0.617,1,1,1,1,100,1,0,0
179,4,3,500,0.377044678,9.089889526,0.143737793,1.663131714,0.253,1.673,-0.313,1,1,1,1,100,1,0,0
180,4,4,200,1.014556885,10.83389282,0.070495605,1.248016357,0.237,1.984,0.208,1,1,1,1,100,1,0,0
181,4,3,500,0.320281982,7.91595459,0.056915283,1.179428101,0.025,1.561,0.521,0,1,1,0,100,1,0,0
182,4,4,500,0.696105957,11.36520386,0.0831604,1.879730225,0.716,1.378,-0.794,1,1,1,1,100,1,0,0
183,4,1,500,1.737670898,29.09912109,0.294494629,4.507217407,0.249,2.156,1.655,1,1,1,1,100,1,0,0
184,4,3,500,0.293273926,7.643432617,0.191192627,2.102508545,0.358,2.077,0.964,1,1,1,1,100,1,0,0
185,4,4,500,0.398254395,8.053817749,0.094604492,1.296691895,0.135,2.492,0.355,1,1,1,1,100,1,0,0
186,4,3,500,0.633239746,9.200515747,0.067749023,1.156692505,0.171,2.844,-0.572,1,1,1,1,100,1,0,0
187,4,3,200,1.23626709,18.35700989,0.206298828,1.93687439,0.146,2.404,-1.02,1,1,1,1,100,1,0,0
188,4,3,500,0.458526611,9.734649658,0.160827637,1.758956909,0.458,2.973,-1.32,1,1,1,1,100,1,0,0
189,4,4,500,0.688018799,11.3885498,0.270233154,2.474517822,0.23,3.119,-0.668,1,1,1,1,100,1,0,0
190,4,1,500,0.637664795,12.39234924,0.062103271,1.23588562,0.236,3.103,-0.78,1,1,1,1,100,1,0,0
191,4,4,200,0.578308105,11.82746887,0.05569458,1.484451294,0.296,3.07,-1.018,1,1,1,1,100,1,0,0
192,4,3,200,0.237579346,5.709686279,0.048370361,1.155014038,0.444,2.527,-1.055,1,1,1,1,100,1,0,0
193,4,4,200,0.929107666,21.11244202,0.269012451,3.156051636,0.519,2.617,-0.976,1,1,1,1,100,1,0,0
194,4,1,200,1.183929443,21.71356201,0.365753174,4.831848145,0.5,2.972,-1.026,1,1,1,1,100,1,0,0
195,4,4,500,0.871582031,15.14404297,0.511779785,5.047683716,0.295,3.218,-0.828,1,1,1,1,100,1,0,0
196,4,3,500,0.217590332,4.99206543,0.059051514,0.839767456,0.423,4.278,-1.999,1,1,1,1,100,1,0,0
197,4,1,500,1.15737915,20.98152161,0.314331055,4.059066772,0.505,4.57,-1.513,1,1,1,1,100,1,0,0
198,4,3,500,1.490478516,31.00860596,0.612792969,8.615570068,0.107,4.552,-1.896,1,1,1,1,100,1,0,0
199,4,4,200,1.077575684,20.40260315,0.237579346,2.914276123,0.29,4.514,-2.243,1,1,1,1,100,1,0,0
200,4,3,200,1.038360596,20.79017639,0.072479248,1.221389771,0.338,3.655,1.086,1,1,1,1,100,1,0,0
201,4,3,200,0.451202393,10.51391602,0.041656494,1.142501831,0.477,4.625,1.047,1,1,1,1,100,1,0,0
202,4,4,500,1.772918701,30.88096619,0.501861572,4.705734253,0.364,1.791,0.477,1,1,1,1,100,1,0,0
203,4,1,500,0.652618408,11.50337219,0.084991455,1.209716797,0.614,2.401,1.958,1,1,1,1,100,1,0,0
204,4,3,200,1.669464111,37.19558716,0.230255127,2.658996582,0.661,2.842,-0.024,1,1,1,1,100,1,0,0
205,4,3,500,0.59173584,10.57479858,0.073242188,1.026611328,0.173,3.103,-0.156,1,1,1,1,100,1,0,0
206,4,4,200,2.133789063,37.6134491,1.837921143,13.64463806,1.091,3.408,1.04,1,1,1,1,100,1,0,0
207,4,4,200,0.408325195,8.000335693,0.050964355,1.045227051,0.28,3.139,-0.308,1,1,1,1,100,1,0,0
208,4,4,200,0.721740723,12.79014587,0.157165527,1.934509277,0.407,3.229,-0.702,1,1,1,1,100,1,0,0
209,4,4,200,0.689086914,11.78421021,0.042114258,1.136474609,0.288,4.016,-0.01,1,1,1,1,100,1,0,0
210,4,1,200,1.102752686,22.57644653,0.123748779,0.941390991,0.19,3.883,0.156,1,1,1,1,100,1,0,0
211,4,3,200,1.692047119,31.7401886,0.800476074,5.990142822,0.22,3.102,-0.291,0,1,1,0,100,1,0,0
212,4,1,200,0.374755859,8.174362183,0.066833496,1.033401489,0.73,3.495,-1.04,1,1,1,1,100,1,0,0
213,4,3,200,0.498046875,9.723815918,0.120697021,2.038497925,0.366,3.972,0.116,1,1,1,1,100,1,0,0
214,4,3,200,1.439208984,28.47442627,0.065612793,1.094589233,0.916,3.917,0.18,1,1,1,1,100,1,0,0
215,4,3,200,0.943756104,16.45294189,0.069732666,1.158828735,0.372,2.466,-1.191,1,1,1,1,100,1,0,0
216,4,4,500,0.709686279,13.19595337,0.188140869,2.497940063,0.247,3.146,-1.377,1,1,1,1,100,1,0,0
217,4,3,500,0.251922607,5.591201782,0.068817139,1.299133301,0.215,3.27,-1.102,1,1,1,1,100,1,0,0
218,4,4,200,1.909790039,28.18008423,0.101470947,1.50894165,0.23,2.642,-1.94,1,1,1,1,100,1,0,0
219,4,4,200,0.700683594,14.0272522,0.086975098,1.385116577,0.235,2.914,-1.574,1,1,1,1,100,1,0,0
220,4,3,500,0.235137939,6.563339233,0.10848999,1.824951172,0.248,2.562,-1.686,1,1,1,1,100,1,0,0
221,4,4,200,1.689910889,27.97462463,0.43762207,4.380340576,0.818,3.003,-1.934,1,1,1,1,100,1,0,0
222,4,4,500,1.89239502,37.00836182,0.662841797,6.199417114,0.569,3.065,-2.387,1,1,1,1,100,1,0,0
223,4,1,500,1.979217529,34.98046875,0.138397217,2.215270996,0.335,3.476,-2.674,1,1,1,1,100,1,0,0
224,4,3,200,2.96661377,50.64300537,0.251464844,3.286132813,0.253,3.768,-2.063,1,1,1,0,100,1,0,0
225,4,1,500,2.48046875,40.73562622,0.735626221,8.097076416,0.709,2.649,-0.97,1,1,1,1,100,1,0,0
226,4,4,500,0.565643311,9.075317383,0.220336914,2.453155518,0.807,3.129,0.365,1,1,1,1,100,1,0,0
227,4,4,200,0.080413818,3.521118164,0.062255859,1.095962524,0.353,2.077,0.047,1,1,1,1,100,1,0,0
228,4,4,500,0.542602539,10.28488159,0.144348145,2.131652832,0.446,1.556,-0.389,1,1,1,1,100,1,0,0
229,4,3,500,0.241851807,5.533752441,0.058746338,0.995864868,0.984,1.852,-1.336,1,1,1,1,100,1,0,0
230,4,1,500,2.291259766,61.22879028,0.793304443,12.42050171,0.476,2.185,-0.69,1,1,1,0,100,1,0,0
231,4,4,200,0.456848145,12.65541077,0.245666504,2.928314209,0.513,2.661,-1.78,1,1,1,1,100,1,0,0
232,4,1,200,1.04385376,21.17279053,0.160675049,2.214813232,0.498,2.452,-2.103,1,1,1,1,100,1,0,0
233,4,4,500,0.587310791,11.4515686,0.037384033,1.053695679,0.737,2.613,-2.26,1,1,1,1,100,1,0,0
234,4,4,500,1.330718994,23.39416504,0.703582764,8.185424805,0.18,3.6,-1.583,1,1,1,1,100,1,0,0
235,4,1,200,0.938110352,17.77763367,0.254974365,2.829666138,0.652,3.518,-1.739,1,1,1,1,100,1,0,0
236,4,3,200,1.435852051,25.0642395,1.001739502,8.466949463,0.81,4.09,-0.62,1,1,1,1,100,1,0,0
237,4,1,200,0.295715332,5.961608887,0.047607422,1.053009033,0.201,4.187,-0.104,1,1,1,1,100,1,0,0
238,4,3,500,1.615142822,37.60307312,0.336914063,4.337539673,0.404,4.17,0.074,1,1,1,1,100,1,0,0
239,4,1,500,0.406799316,6.973724365,0.078277588,1.333007813,0.784,4.194,-0.545,1,1,1,1,100,1,0,0
240,4,1,500,0.750274658,12.92419434,0.135803223,1.591262817,0.594,4.434,-0.532,1,1,1,1,100,1,0,0
1,5,1,500,2.264862061,37.60421753,0.528259277,5.08102417,0.398,4.538,1.231,0,1,1,0,100,1,0,0
2,5,4,500,0.414733887,11.20056152,0.182647705,2.198410034,0.342,4.059,1.214,1,1,1,1,100,1,0,0
3,5,1,500,1.147003174,16.41548157,0.120391846,1.51725769,0.259,4.277,0.523,1,1,1,1,100,1,0,0
4,5,1,200,2.774658203,37.18002319,0.278778076,3.782272339,0.429,4.459,1.126,1,1,1,1,100,1,0,0
5,5,1,200,2.901000977,36.67449951,0.247802734,2.734146118,0.282,4.347,1.112,1,1,1,1,100,1,0,0
6,5,3,200,1.157836914,15.91918945,0.52444458,4.723434448,0.404,4.393,1.149,1,1,1,1,100,1,0,0
7,5,3,500,0.768585205,15.90171814,0.133056641,2.290115356,0.466,4.588,0.577,1,1,1,1,100,1,0,0
8,5,4,500,0.799102783,13.77357483,0.07522583,1.279907227,0.638,4.374,0.528,1,1,1,1,100,1,0,0
9,5,1,200,0.979919434,15.97579956,0.37109375,3.80241394,0.763,4.271,0.228,1,1,1,1,100,1,0,0
10,5,3,500,0.583190918,12.23266602,0.168609619,2.12348938,0.679,4.335,0.221,1,1,1,1,100,1,0,0
11,5,3,200,0.440368652,8.451766968,0.108795166,1.556091309,0.692,4.469,1.082,1,1,1,1,100,1,0,0
12,5,4,200,0.495910645,8.387680054,0.131225586,1.960830688,0.092,4.461,1.04,1,1,1,1,100,1,0,0
13,5,3,500,1.755371094,23.26530457,0.325927734,3.347396851,0.218,4.714,0.241,1,1,1,1,100,1,0,0
14,5,3,500,0.538787842,13.07617188,0.708770752,5.423202515,0.124,4.727,0.117,1,1,1,1,100,1,0,0
15,5,4,500,0.80291748,14.93110657,0.448913574,5.281448364,0.284,4.859,-0.236,1,1,1,1,100,1,0,0
16,5,1,200,0.867004395,11.83074951,0.171203613,1.940002441,0.285,5.201,0.273,1,1,1,1,100,1,0,0
17,5,1,500,1.339416504,20.03677368,0.650482178,7.448730469,0.344,4.969,0.085,1,1,1,1,100,1,0,0
18,5,1,500,0.652008057,11.40106201,0.383911133,3.701629639,0.477,4.637,0.243,1,1,1,1,100,1,0,0
19,5,1,500,0.874023438,15.09475708,0.622711182,5.823135376,0.444,4.577,0.776,1,1,1,1,100,1,0,0
20,5,4,200,0.948638916,14.66949463,0.201721191,2.107849121,0.469,4.504,1.036,1,1,1,1,100,1,0,0
21,5,3,200,1.033935547,16.381073,0.261383057,1.821594238,0.34,4.753,1.433,1,1,1,1,100,1,0,0
22,5,1,200,1.249389648,19.70932007,0.29006958,3.567504883,0.36,4.455,0.886,1,1,1,1,100,1,0,0
23,5,1,500,0.850830078,17.45048523,1.217956543,7.564163208,0.591,4.278,0.939,1,1,1,1,100,1,0,0
24,5,4,500,0.355224609,7.074661255,0.087127686,1.416702271,0.463,4.186,1.183,1,1,1,1,100,1,0,0
25,5,1,200,1.47644043,30.85708618,0.354309082,3.931427002,0.58,5.118,2.167,1,1,1,1,100,1,0,0
26,5,1,200,1.546173096,30.04981995,0.476989746,6.672286987,0.501,5.508,1.652,1,1,1,1,100,1,0,0
27,5,1,200,0.812530518,14.36706543,0.652923584,6.015319824,0.189,4.537,2.161,1,1,1,1,100,1,0,0
28,5,3,500,1.474761963,18.36151123,0.956268311,8.416213989,0.246,4.178,1.902,1,1,1,1,100,1,0,0
29,5,1,200,2.118225098,42.65861511,0.611114502,5.422363281,0.441,3.837,2.037,1,1,1,1,100,1,0,0
30,5,3,200,0.300598145,6.673049927,0.159759521,2.189941406,0.472,3.557,0.704,1,1,1,1,100,1,0,0
31,5,4,200,3.807067871,69.41291809,1.9581604,16.1819458,0.432,3.95,1.043,0,1,1,0,100,1,0,0
32,5,4,200,0.927124023,13.19801331,0.483551025,5.822906494,0.241,4.296,0.363,1,1,1,1,100,1,0,0
33,5,3,500,0.838165283,14.12330627,0.29006958,2.927398682,0.491,3.838,0.425,1,1,1,1,100,1,0,0
34,5,4,500,0.980529785,13.20526123,0.113220215,1.861343384,0.328,4.692,0.409,1,1,1,1,100,1,0,0
35,5,4,200,3.670959473,43.89625549,0.342712402,4.502410889,0.26,3.346,0.683,1,1,1,1,100,1,0,0
36,5,4,500,0.345153809,6.922225952,0.037384033,1.018371582,0.173,3.403,0.649,1,1,1,1,100,1,0,0
37,5,3,200,0.430450439,9.724731445,0.165100098,1.789474487,0.319,3.302,1.091,1,1,1,1,100,1,0,0
38,5,3,500,2.381591797,40.57235718,0.800476074,6.002197266,0.448,3.544,0.082,1,1,1,1,100,1,0,0
39,5,3,500,1.61026001,24.73991394,0.360412598,4.401702881,0.613,3.072,1,1,1,1,1,100,1,0,0
40,5,1,500,3.724212646,52.36152649,2.828674316,31.93832397,0.203,3.71,0.557,1,1,1,1,100,1,0,0
41,5,4,200,0.910949707,14.41429138,0.111694336,1.359481812,0.034,4.123,0.497,1,1,1,1,100,1,0,0
42,5,3,500,0.986938477,15.28045654,0.297546387,3.073043823,0.139,4.169,0.557,1,1,1,1,100,1,0,0
43,5,4,500,1.50680542,24.36820984,0.336151123,3.667297363,0.165,4.024,0.568,1,1,1,1,100,1,0,0
44,5,3,500,1.505432129,21.02165222,0.170593262,2.021713257,0.21,4.165,0.748,1,1,1,1,100,1,0,0
45,5,1,500,2.564086914,47.12722778,1.07635498,11.1631012,0.162,4.106,1.258,1,1,1,1,100,1,0,0
46,5,3,200,3.200836182,41.98448181,1.026916504,9.361953735,0.332,3.938,1.426,1,1,1,1,100,1,0,0
47,5,1,500,0.660552979,10.97862244,0.264587402,2.802429199,0.262,4.292,0.994,1,1,1,1,100,1,0,0
48,5,1,200,2.413482666,37.41844177,0.626068115,6.828994751,0.349,4.523,0.739,1,1,1,1,100,1,0,0
49,5,3,200,0.765228271,12.5,0.224761963,2.683181763,0.416,4.437,0.528,1,1,1,1,100,1,0,0
50,5,4,200,1.00692749,15.13877869,0.289916992,2.286911011,0.258,0.497,0.4,1,1,1,1,100,1,0,0
51,5,3,500,1.280517578,20.46630859,0.140380859,1.790771484,0.254,0.94,0.636,1,1,1,1,100,1,0,0
52,5,3,500,0.932312012,16.91413879,0.272216797,2.982254028,0.407,0.806,0.784,1,1,1,1,100,1,0,0
53,5,1,500,2.021179199,25.62950134,0.103912354,1.669311523,0.516,2.222,-0.064,1,1,1,1,100,1,0,0
54,5,3,200,0.949249268,13.37471008,0.264434814,2.601394653,0.343,2.605,-0.14,1,1,1,1,100,1,0,0
55,5,4,200,0.704498291,13.65325928,0.176696777,2.046203613,0.79,3.45,-0.816,1,1,1,1,100,1,0,0
56,5,1,500,1.020355225,15.85334778,0.253448486,2.296447754,0.545,4.533,0.773,1,1,1,1,100,1,0,0
57,5,4,200,0.383911133,9.275970459,0.264282227,2.690505981,0.685,4.711,0.338,1,1,1,1,100,1,0,0
58,5,4,200,1.248168945,19.83848572,0.411071777,3.929824829,0.347,5.171,-0.022,1,1,1,1,100,1,0,0
59,5,4,200,0.456237793,9.6434021,0.052032471,1.726989746,0.507,4.174,0.157,1,1,1,1,100,1,0,0
60,5,4,200,1.463775635,31.01806641,1.275787354,11.16119385,0.149,3.752,-0.472,1,1,1,1,100,1,0,0
61,5,3,500,0.820465088,13.41026306,0.167999268,2.015914917,0.522,3.927,0.038,0,1,1,0,100,1,0,0
62,5,3,200,2.81463623,47.64411926,0.969238281,10.71846008,0.68,3.908,1.252,1,1,1,1,100,1,0,0
63,5,1,200,1.912841797,20.62423706,0.124053955,1.331100464,0.546,3.802,0.991,1,1,1,1,100,1,0,0
64,5,3,500,1.575775146,26.47071838,0.145263672,2.201919556,0.483,3.936,0.19,1,1,1,1,100,1,0,0
65,5,1,500,1.70135498,30.04005432,0.369720459,3.399658203,0.092,3.727,0.342,1,1,1,1,100,1,0,0
66,5,3,200,0.911560059,13.15254211,0.397338867,3.68019104,0.407,4.266,-0.434,1,1,1,1,100,1,0,0
67,5,1,200,1.990356445,27.66914368,0.509490967,6.208953857,0.585,4.507,0.401,1,1,1,1,100,1,0,0
68,5,4,200,0.397186279,8.174514771,0.159912109,1.699981689,0.631,4.427,0.627,1,1,1,1,100,1,0,0
69,5,4,500,0.692596436,12.03666687,0.351257324,4.063796997,0.493,4.37,1.138,1,1,1,1,100,1,0,0
